"BehaviorSpace results (NetLogo 6.0.4)"
"Local SI.nlogo"
"experiment"
"08/14/2019 12:16:32:288 -0230"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","r","d","alpha","beta","[step]","pSS","pSI","pS0","pII","pI0","p00","time-events"
"1","4","1","0","4","2670","0.7078774617067833","0.054048140043763675","0.05689277899343545","0.1413566739606127","0.02735229759299781","0.012472647702407002","0.4961647012104057"
"1","4","1","0","4","2671","0.7073757933902386","0.0542788356314292","0.056905230903917706","0.14160647844167215","0.027358284088421975","0.01247537754432042","0.49621657060790475"
"1","4","1","0","4","2672","0.707092819614711","0.05407180385288967","0.05713660245183888","0.14163747810858143","0.027583187390542906","0.012478108581436076","0.49676284203350995"
"1","4","1","0","4","2673","0.7075172338330233","0.054163475216106795","0.056789583105372576","0.14159098369624684","0.02746471167523799","0.012474012474012475","0.4967811574489816"
"1","4","1","0","4","2674","0.7070795491848123","0.054163475216106795","0.056789583105372576","0.14202866834445782","0.02746471167523799","0.012474012474012475","0.4970152068976627"
"1","4","1","0","4","2675","0.7075812274368231","0.05415162454873646","0.056558363417569195","0.14199759326113118","0.027458702548955258","0.012252488786784815","0.497263451796667"
"1","4","1","0","4","2676","0.7070154317609719","0.05417533107146766","0.057020904016635655","0.14205975703184853","0.02747072343219875","0.01225785268687753","0.4972862946859788"
"1","4","1","0","4","2677","0.7075812274368231","0.05415162454873646","0.056558363417569195","0.14199759326113118","0.027458702548955258","0.012252488786784815","0.49737001853404433"
"1","4","1","0","4","2678","0.7070154317609719","0.05417533107146766","0.057020904016635655","0.14205975703184853","0.02747072343219875","0.01225785268687753","0.4974203591747035"
"1","4","1","0","4","2679","0.7067191945721164","0.05405996935872182","0.056905230903917706","0.14248194353250165","0.02757715036112935","0.012256511271613044","0.49759327204048226"
"1","4","1","0","4","2680","0.7062171628721541","0.0542907180385289","0.05691768826619965","0.14273204903677758","0.027583187390542906","0.012259194395796848","0.49766249691293457"
"1","4","1","0","4","2681","0.7057793345008757","0.0542907180385289","0.05691768826619965","0.14316987740805603","0.027583187390542906","0.012259194395796848","0.49791997975711005"
"1","4","1","0","4","2682","0.7059338734398949","0.054083643529669365","0.057149113203415806","0.14276330194876286","0.027808189183271294","0.012261878694985767","0.4982575968738697"
"1","4","1","0","4","2683","0.7054314498466929","0.05431449846692948","0.05716162943495401","0.14301357862461672","0.027814279456855016","0.012264564169951819","0.49864019019102873"
"1","4","1","0","4","2684","0.7050706384842843","0.054210929799583835","0.05727740663673201","0.1430292410469828","0.027926842624028038","0.012484941408389004","0.49888209196377803"
"1","4","1","0","4","2685","0.7045678606638186","0.05444188848723847","0.05728995508818052","0.1432796582320079","0.027932960893854747","0.01248767663489977","0.4989119569466826"
"1","4","1","0","4","2686","0.704","0.05446575342465754","0.05775342465753425","0.14334246575342466","0.027945205479452055","0.012493150684931507","0.4993252709095344"
"1","4","1","0","4","2687","0.7034316412674049","0.05448963929393707","0.05821730073456858","0.1434053283631181","0.027957460804736323","0.012498629536235062","0.49959445352109516"
"1","4","1","0","4","2688","0.7035859195087181","0.054282267792521106","0.05844939138063384","0.14299813576050005","0.028182914793288737","0.012501370764338195","0.4997860430336214"
"1","4","1","0","4","2689","0.7030821542173961","0.054294175715695954","0.05868158385433805","0.14302950531973238","0.028189097290775473","0.012723483602062081","0.5000129389866625"
"1","4","1","0","4","2690","0.7025781678551838","0.054525507405375755","0.058694459681843114","0.14328030718595722","0.028195282501371367","0.012726275370268788","0.5003970814989239"
"1","4","1","0","4","2691","0.7022046725896677","0.054294175715695954","0.05868158385433805","0.1439069869474608","0.028189097290775473","0.012723483602062081","0.5004192775453707"
"1","4","1","0","4","2692","0.7019083132265848","0.05417854792717701","0.05856547488484317","0.14432989690721648","0.0282956788769467","0.012722088177231848","0.5004677487741191"
"1","4","1","0","4","2693","0.7014041246160597","0.05440982887231242","0.05857832382623958","0.1445809565598947","0.02830188679245283","0.012724879333040808","0.5005032196749889"
"1","4","1","0","4","2694","0.7008997147245996","0.05464121132323897","0.05859117840684661","0.1448321263989467","0.028308097432521395","0.012727671713846828","0.500515404418503"
"1","4","1","0","4","2695","0.7004608294930875","0.05464121132323897","0.05859117840684661","0.14527101163045864","0.028308097432521395","0.012727671713846828","0.5005894453212747"
"1","4","1","0","4","2696","0.7000219442615756","0.05464121132323897","0.05859117840684661","0.14570989686197058","0.028308097432521395","0.012727671713846828","0.5006363460981491"
"1","4","1","0","4","2697","0.7001645639056501","0.054964344487109164","0.05847504114097641","0.14569391113549096","0.027975863960504662","0.012726275370268788","0.5006870125761381"
"1","4","1","0","4","2698","0.6998792933172391","0.054756940634258754","0.058707341160978824","0.1457258860967848","0.028201470426862725","0.012729068363875782","0.5007952705624337"
"1","4","1","0","4","2699","0.7004497093342108","0.05473291652956016","0.05824284304047384","0.14566195020291764","0.028189097290775473","0.012723483602062081","0.5008161550065584"
"1","4","1","0","4","2700","0.7000109685203466","0.05473291652956016","0.05824284304047384","0.14610069101678183","0.028189097290775473","0.012723483602062081","0.5010545380826629"
"1","4","1","0","4","2701","0.6995722277064824","0.05473291652956016","0.05824284304047384","0.14653943183064605","0.028189097290775473","0.012723483602062081","0.5013303653370326"
"1","4","1","0","4","2702","0.7001425282315535","0.05470891349632716","0.0577787523297884","0.14647516719657933","0.028176735007126412","0.012717903738625152","0.5013730888879909"
"1","4","1","0","4","2703","0.6995722277064824","0.05473291652956016","0.05824284304047384","0.14653943183064605","0.028189097290775473","0.012723483602062081","0.5014751701502517"
"1","4","1","0","4","2704","0.700076762802939","0.0547209123807435","0.05801074679241145","0.1465072924662792","0.028182914793288737","0.012501370764338195","0.5014865157719205"
"1","4","1","0","4","2705","0.7005810766363337","0.05470891349632716","0.0577787523297884","0.14647516719657933","0.028176735007126412","0.012279355333844973","0.5019555154489409"
"1","4","1","0","4","2706","0.700427490956922","0.05447769374109394","0.057546859585662614","0.14688150827578647","0.028389784062260223","0.01227666337827469","0.5019744235313917"
"1","4","1","0","4","2707","0.6998574405088277","0.05450159008663231","0.05801074679241145","0.1469459370545016","0.028402237087399935","0.012282048470226998","0.5020145572425446"
"1","4","1","0","4","2708","0.6994955033998684","0.054617240622943625","0.05790743584119325","0.1471813994296995","0.028515025224830008","0.012283395481465233","0.5021799117124792"
"1","4","1","0","4","2709","0.6990568107041017","0.054617240622943625","0.05790743584119325","0.14762009212546612","0.028515025224830008","0.012283395481465233","0.5022701001485146"
"1","4","1","0","4","2710","0.6985519964896885","0.054848617814831066","0.05792014041246161","0.14787187362878457","0.028521281263712155","0.01228609039052216","0.5024749214435458"
"1","4","1","0","4","2711","0.6988374643562185","0.05505593331871024","0.05768808949330994","0.1478394384733494","0.0282956788769467","0.012283395481465233","0.5025136452592053"
"1","4","1","0","4","2712","0.6986947460787539","0.05473291652956016","0.05780410222660963","0.14785565427223868","0.028627838104639685","0.012284742788197873","0.502711359257921"
"1","4","1","0","4","2713","0.6987713909609478","0.054629223343571745","0.05792014041246161","0.1474330846862659","0.02874067573497148","0.012505484861781484","0.5027177299548454"
"1","4","1","0","4","2714","0.6993421052631579","0.05460526315789474","0.05745614035087719","0.14736842105263157","0.028728070175438596","0.0125","0.5029111650472992"
"1","4","1","0","4","2715","0.6994187959206053","0.054282267792521106","0.05779142449830025","0.1471652593486128","0.028840881675622328","0.012501370764338195","0.5031391277803134"
"1","4","1","0","4","2716","0.6988480526604498","0.05430608886450905","0.05825562260010971","0.14722984092155786","0.028853538123971477","0.012506856829402084","0.5033012663312912"
"1","4","1","0","4","2717","0.6983430264457369","0.05431800724240097","0.05848787446504993","0.14726215296828707","0.028859870514649402","0.012729068363875782","0.5037777379335648"
"1","4","1","0","4","2718","0.6987713909609478","0.05440982887231242","0.05813953488372093","0.14721369021500658","0.02874067573497148","0.012724879333040808","0.5038180182772883"
"1","4","1","0","4","2719","0.6984753756718218","0.054294175715695954","0.05802347263354173","0.14763628386530658","0.028847208511571788","0.012723483602062081","0.5040810663517229"
"1","4","1","0","4","2720","0.6979040930538791","0.05431800724240097","0.05848787446504993","0.14770108636014484","0.028859870514649402","0.012729068363875782","0.5040876709835098"
"1","4","1","0","4","2721","0.6974651596620213","0.05431800724240097","0.05848787446504993","0.14814001975200264","0.028859870514649402","0.012729068363875782","0.5046181006508378"
"1","4","1","0","4","2722","0.6980366348579576","0.054294175715695954","0.05802347263354173","0.14807502467917077","0.028847208511571788","0.012723483602062081","0.5047292307704742"
"1","4","1","0","4","2723","0.6974651596620213","0.05431800724240097","0.05848787446504993","0.14814001975200264","0.028859870514649402","0.012729068363875782","0.5050021341914498"
"1","4","1","0","4","2724","0.6980366348579576","0.054294175715695954","0.05802347263354173","0.14807502467917077","0.028847208511571788","0.012723483602062081","0.5050095047002943"
"1","4","1","0","4","2725","0.6982664033355278","0.05420232609172701","0.05815229317533465","0.14746543778801843","0.029185867895545316","0.012727671713846828","0.5050485910678411"
"1","4","1","0","4","2726","0.697694840834248","0.05422612513721185","0.05861690450054885","0.14753018660812295","0.029198682766191","0.012733260153677277","0.5050566175786108"
"1","4","1","0","4","2727","0.6980572933816266","0.054329930852815275","0.05850071342333443","0.14751399407309845","0.029085720557567776","0.012512347711557459","0.5050573720136176"
"1","4","1","0","4","2728","0.6976182636373615","0.054329930852815275","0.05850071342333443","0.14795302381736364","0.029085720557567776","0.012512347711557459","0.5053173310665958"
"1","4","1","0","4","2729","0.697112745636184","0.054561422768690304","0.05851355801954111","0.14820507190690527","0.029092106707651774","0.012515094961027555","0.5055389041469763"
"1","4","1","0","4","2730","0.6966070056000878","0.054573405073020755","0.058746019545404635","0.14823761941363786","0.02909849566267706","0.012737454705171845","0.5056335272901886"
"1","4","1","0","4","2731","0.6961010433827567","0.054805052169137836","0.05875892366831411","0.1484898407468424","0.029104887424492038","0.012740252608456891","0.5056675372286991"
"1","4","1","0","4","2732","0.6956617243272927","0.054805052169137836","0.05875892366831411","0.14892915980230642","0.029104887424492038","0.012740252608456891","0.5058246391681647"
"1","4","1","0","4","2733","0.6959481717360272","0.05501262764906116","0.05852640825738443","0.1488964532776985","0.028878884374656858","0.012737454705171845","0.5058764572413994"
"1","4","1","0","4","2734","0.695518453427065","0.05492091388400703","0.058875219683655534","0.14894551845342707","0.02899824253075571","0.012741652021089631","0.5059579712614077"
"1","4","1","0","4","2735","0.695079086115993","0.05492091388400703","0.058875219683655534","0.14938488576449913","0.02899824253075571","0.012741652021089631","0.5064218329745093"
"1","4","1","0","4","2736","0.6945054945054945","0.054945054945054944","0.05934065934065934","0.14945054945054945","0.029010989010989013","0.012747252747252748","0.5064528978679389"
"1","4","1","0","4","2737","0.6947252747252747","0.05516483516483516","0.05934065934065934","0.14945054945054945","0.02879120879120879","0.012527472527472527","0.5065106856594663"
"1","4","1","0","4","2738","0.69415127528584","0.05518909410729991","0.05980650835532102","0.14951627088830255","0.02880386983289358","0.012532981530343008","0.5065541489904001"
"1","4","1","0","4","2739","0.6937204442978115","0.05509732761464863","0.06015616408226108","0.14956559991202023","0.02892334763004509","0.012537116463213462","0.5068361593576026"
"1","4","1","0","4","2740","0.6942948224689458","0.05507310102231505","0.059690007694844456","0.149499835110476","0.028910629877981753","0.012531603825436957","0.5069017030336931"
"1","4","1","0","4","2741","0.6948016265523684","0.0550609957138147","0.0594570831959556","0.1494669743927904","0.028904275195076382","0.012309044949994505","0.5070693349564745"
"1","4","1","0","4","2742","0.6942275975810885","0.05508521165475536","0.059923034634414514","0.14953271028037382","0.02891698735568994","0.012314458493677845","0.5071872964830109"
"1","4","1","0","4","2743","0.6936530634693653","0.05510944890551094","0.06038939610603894","0.14959850401495986","0.02892971070289297","0.012319876801231987","0.5074011619651223"
"1","4","1","0","4","2744","0.6942275975810885","0.05508521165475536","0.059923034634414514","0.14953271028037382","0.02891698735568994","0.012314458493677845","0.5078368790333347"
"1","4","1","0","4","2745","0.6936530634693653","0.05510944890551094","0.06038939610603894","0.14959850401495986","0.02892971070289297","0.012319876801231987","0.5079207250747452"
"1","4","1","0","4","2746","0.6942275975810885","0.05508521165475536","0.059923034634414514","0.14953271028037382","0.02891698735568994","0.012314458493677845","0.5079998267070808"
"1","4","1","0","4","2747","0.693855117071562","0.05485324832362317","0.05990986039353633","0.1501593932065516","0.028910629877981753","0.01231175112674508","0.5080175107365202"
"1","4","1","0","4","2748","0.6933479934029687","0.05508521165475536","0.059923034634414514","0.15041231445849368","0.02891698735568994","0.012314458493677845","0.508169525766675"
"1","4","1","0","4","2749","0.6929081913139088","0.05508521165475536","0.059923034634414514","0.15041231445849368","0.02891698735568994","0.012754260582737768","0.5082504157257308"
"1","4","1","0","4","2750","0.6930605960629055","0.05509732761464863","0.05993621467062576","0.14978554932365556","0.029143297041680415","0.012977015286484109","0.5086590487319078"
"1","4","1","0","4","2751","0.6926882902693787","0.0548653106102254","0.059923034634414514","0.15041231445849368","0.029136888400219902","0.012974161627267729","0.5087515402327191"
"1","4","1","0","4","2752","0.6924007478279995","0.054657428791377985","0.06015616408226108","0.15044539755856154","0.029363246453315738","0.012977015286484109","0.5089826537598673"
"1","4","1","0","4","2753","0.6929757062767945","0.054633395624931295","0.059690007694844456","0.15037924590524349","0.029350335275365506","0.01297130922282071","0.5090117586211733"
"1","4","1","0","4","2754","0.6925445348581483","0.054541455904992306","0.0600395865405762","0.15042885418957555","0.029469980206729713","0.012975588299978007","0.509110171554009"
"1","4","1","0","4","2755","0.6921046844073016","0.054541455904992306","0.0600395865405762","0.15086870464042226","0.029469980206729713","0.012975588299978007","0.5092090187213547"
"1","4","1","0","4","2756","0.6915291529152915","0.05456545654565457","0.06050605060506051","0.15093509350935094","0.029482948294829482","0.012981298129812982","0.5094164251001804"
"1","4","1","0","4","2757","0.6910211267605634","0.05457746478873239","0.06073943661971831","0.15096830985915494","0.02948943661971831","0.013204225352112676","0.5097288260193268"
"1","4","1","0","4","2758","0.6905888827738029","0.05448541552008806","0.06108970831040176","0.15101816180517336","0.02960924600990644","0.013208585580627407","0.5097444162572904"
"1","4","1","0","4","2759","0.6900121132033917","0.05450941526263627","0.06155709723598723","0.15108468230371105","0.029622288294240722","0.013214403700033036","0.5098099084402481"
"1","4","1","0","4","2760","0.6895716330800573","0.05450941526263627","0.06155709723598723","0.15152516242704547","0.029622288294240722","0.013214403700033036","0.5098526712938988"
"1","4","1","0","4","2761","0.6892754899801806","0.05439330543933055","0.061440211407179035","0.1519489099317331","0.029729134551860825","0.013212948689715922","0.509955135091647"
"1","4","1","0","4","2762","0.6887665198237886","0.05440528634361234","0.06167400881057269","0.15198237885462554","0.02973568281938326","0.013436123348017621","0.5102337649584465"
"1","4","1","0","4","2763","0.6884704327717212","0.054289175200969056","0.06155709723598723","0.15240612267371434","0.02984252835590794","0.013434643761700253","0.5102563363389266"
"1","4","1","0","4","2764","0.6889109128950556","0.054289175200969056","0.06155709723598723","0.15240612267371434","0.02984252835590794","0.012994163638365818","0.5102678271625034"
"1","4","1","0","4","2765","0.6891385767790262","0.054196959682749506","0.06168759638686935","0.15179554968054637","0.03018285966071822","0.012998457810090328","0.5104904930524501"
"1","4","1","0","4","2766","0.6897159216031711","0.05417308962783528","0.06121999559568377","0.15172869412023784","0.030169566174851354","0.012992732878220656","0.5105083943971852"
"1","4","1","0","4","2767","0.6892754899801806","0.05417308962783528","0.06121999559568377","0.15216912574322836","0.030169566174851354","0.012992732878220656","0.5105510829433778"
"1","4","1","0","4","2768","0.6886979510905485","0.054196959682749506","0.06168759638686935","0.152236175369024","0.03018285966071822","0.012998457810090328","0.5105548470829494"
"1","4","1","0","4","2769","0.6891311529567228","0.054289175200969056","0.06133685717432001","0.15218588261204713","0.03006276841757516","0.012994163638365818","0.5109609573582002"
"1","4","1","0","4","2770","0.6888277380297193","0.05382498624105669","0.06130985140341222","0.15299944964226747","0.03004953219592735","0.012988442487616951","0.5115860432816919"
"1","4","1","0","4","2771","0.6894047750027505","0.05380129827263725","0.060842776983166466","0.1529321157443063","0.030036307624601168","0.012982726372538233","0.5120127818093015"
"1","4","1","0","4","2772","0.6888962253769121","0.053813139650049524","0.06107626279300099","0.15296577528337185","0.030042918454935622","0.013205678441729944","0.51223513627592"
"1","4","1","0","4","2773","0.6893364146583031","0.053813139650049524","0.06107626279300099","0.15296577528337185","0.030042918454935622","0.012765489160338945","0.5122538990942607"
"1","4","1","0","4","2774","0.6894881673087507","0.05382498624105669","0.06108970831040176","0.1523390203632361","0.03026967528893781","0.012988442487616951","0.5123012754709285"
"1","4","1","0","4","2775","0.6890478811227297","0.05382498624105669","0.06108970831040176","0.152779306549257","0.03026967528893781","0.012988442487616951","0.5124590709510868"
"1","4","1","0","4","2776","0.6884704327717212","0.05384869507763462","0.06155709723598723","0.1528466027970488","0.030283008479242375","0.012994163638365818","0.512660325275947"
"1","4","1","0","4","2777","0.688098645821865","0.053616646482439724","0.06154354288230761","0.15347352196410877","0.030276340416162062","0.012991302433116811","0.5126829919501783"
"1","4","1","0","4","2778","0.687520652054191","0.05364026875206521","0.0620112347174799","0.15354113889194845","0.030289679480118955","0.012997026104196497","0.5130053652189059"
"1","4","1","0","4","2779","0.6870800748981165","0.05364026875206521","0.0620112347174799","0.1539817160480229","0.030289679480118955","0.012997026104196497","0.5130122314381479"
"1","4","1","0","4","2780","0.686784140969163","0.053524229074889865","0.0618942731277533","0.15440528634361234","0.03039647577092511","0.012995594713656388","0.5130881812523579"
"1","4","1","0","4","2781","0.6862745098039216","0.05375633399427186","0.06190790923110817","0.15465961665565103","0.03040317250495704","0.012998457810090328","0.513097585284185"
"1","4","1","0","4","2782","0.6858338841154439","0.05375633399427186","0.06190790923110817","0.15510024234412867","0.03040317250495704","0.012998457810090328","0.5131633106204321"
"1","4","1","0","4","2783","0.6864126844307421","0.053732658004844745","0.061440211407179035","0.15503193129266682","0.03038978198634662","0.012992732878220656","0.5131910421017245"
"1","4","1","0","4","2784","0.6869220607661823","0.05372082782915016","0.06120651695288419","0.1549977983267283","0.03038309114927345","0.012769704975781594","0.5134707369337096"
"1","4","1","0","4","2785","0.6875","0.05369718309859155","0.06073943661971831","0.15492957746478872","0.030369718309859156","0.012764084507042254","0.5136591907178757"
"1","4","1","0","4","2786","0.6871354682513481","0.053813139650049524","0.06063607351160999","0.15516672169032683","0.03048310773632662","0.012765489160338945","0.5138678609209755"
"1","4","1","0","4","2787","0.687438071121876","0.05383683804910272","0.06066277661565562","0.15435428823076075","0.030936915116151053","0.012771110866453815","0.5140926380970036"
"1","4","1","0","4","2788","0.6868597863200793","0.053860557330102435","0.06113008040533098","0.15442229320409737","0.030950545214230643","0.012776737526159269","0.5141900758841158"
"1","4","1","0","4","2789","0.6864882722167163","0.053628455015967406","0.061116617112652795","0.15504900341372096","0.030943728664244025","0.012773923576698602","0.5142667718432011"
"1","4","1","0","4","2790","0.6860541969596827","0.053536021150033045","0.061467283542630535","0.15510024234412867","0.031064111037673495","0.01277814496585151","0.5143064890989406"
"1","4","1","0","4","2791","0.6864882722167163","0.053628455015967406","0.061116617112652795","0.15504900341372096","0.030943728664244025","0.012773923576698602","0.5143118392230273"
"1","4","1","0","4","2792","0.6862615587846763","0.05328049317481286","0.060986349625715544","0.15565830030823427","0.031043593130779392","0.012769704975781594","0.5144003816608796"
"1","4","1","0","4","2793","0.6858212241303391","0.05328049317481286","0.060986349625715544","0.15609863496257156","0.031043593130779392","0.012769704975781594","0.5145403840933794"
"1","4","1","0","4","2794","0.6852422907488986","0.05330396475770925","0.06145374449339207","0.15616740088105727","0.03105726872246696","0.01277533039647577","0.5147186704553304"
"1","4","1","0","4","2795","0.6858212241303391","0.05328049317481286","0.060986349625715544","0.15609863496257156","0.031043593130779392","0.012769704975781594","0.5147797571789071"
"1","4","1","0","4","2796","0.685456347021909","0.05339645491577673","0.060882968182318614","0.15633601233072772","0.03115710668281405","0.012771110866453815","0.5148901941372208"
"1","4","1","0","4","2797","0.6860349950478706","0.05337295036865852","0.060415978870914495","0.15626719489380433","0.03114339165841312","0.012765489160338945","0.5153536684669844"
"1","4","1","0","4","2798","0.6855255916345625","0.05360484314804623","0.06042927903137039","0.1565217391304348","0.031150247660979638","0.012768299394606494","0.5153753654599801"
"1","4","1","0","4","2799","0.6850159638885831","0.05383683804910272","0.06044258504899262","0.15677639546405372","0.03115710668281405","0.012771110866453815","0.5153898065356586"
"1","4","1","0","4","2800","0.6844366119616698","0.053860557330102435","0.06090979182729375","0.1568454675625069","0.03117083379226787","0.012776737526159269","0.5157898759126517"
"1","4","1","0","4","2801","0.6840713813615333","0.05397664683851069","0.06080634500991408","0.15708305794227803","0.03128442388191231","0.01277814496585151","0.5158093523920412"
"1","4","1","0","4","2802","0.6837060702875399","0.05409276192574639","0.06070287539936102","0.1573207006720282","0.031398038999669496","0.012779552715654952","0.5158441792030102"
"1","4","1","0","4","2803","0.6839960348055953","0.05430113448617689","0.060469214671219296","0.15728604471858135","0.03117083379226787","0.012776737526159269","0.515900384372434"
"1","4","1","0","4","2804","0.6844307421272847","0.05439330543933055","0.060118916538207445","0.15723408940761946","0.031050429420832415","0.012772517066725391","0.5159431637054096"
"1","4","1","0","4","2805","0.6838510685172946","0.054417272526988324","0.060586032165675256","0.15730337078651685","0.031064111037673495","0.01277814496585151","0.5159861579983035"
"1","4","1","0","4","2806","0.6834857331717528","0.054313099041533544","0.06070287539936102","0.1573207006720282","0.03117770188388234","0.012999889831442107","0.5160994770758555"
"1","4","1","0","4","2807","0.6829752066115703","0.05454545454545454","0.06071625344352617","0.15757575757575756","0.03118457300275482","0.01300275482093664","0.516107434116565"
"1","4","1","0","4","2808","0.6831203173204055","0.05486998677831644","0.060599382988100484","0.15755839576906125","0.030850594975760245","0.013001322168356104","0.5163026876505082"
"1","4","1","0","4","2809","0.6826096539563589","0.05488208067004629","0.06083314965836456","0.15759312320916904","0.03085739475424289","0.013224597751818383","0.5166210953957154"
"1","4","1","0","4","2810","0.6820286659316428","0.05490628445424476","0.061300992282249174","0.15766262403528114","0.030871003307607496","0.013230429988974642","0.5167095956144635"
"1","4","1","0","4","2811","0.6814471652327377","0.05493050959629384","0.06176924773880432","0.15773218619016105","0.03088462386940216","0.013236267372600927","0.5167878536444003"
"1","4","1","0","4","2812","0.6817379797088663","0.05513895015438906","0.06153506837229819","0.1576973974415527","0.030657256285840317","0.013233348037053375","0.5168687120136325"
"1","4","1","0","4","2813","0.6812968681076312","0.05513895015438906","0.06153506837229819","0.1576973974415527","0.030657256285840317","0.013674459638288486","0.5172177036650597"
"1","4","1","0","4","2814","0.6807149161518093","0.05516328331862312","0.06200353045013239","0.15776699029126215","0.030670785525154457","0.013680494263018535","0.5173348189840958"
"1","4","1","0","4","2815","0.6802030456852792","0.055175457956301036","0.06223791657470757","0.15780180975502098","0.030677554623703376","0.013904215404987862","0.5173421487139761"
"1","4","1","0","4","2816","0.6797616420216288","0.055175457956301036","0.06223791657470757","0.15824321341867137","0.030677554623703376","0.013904215404987862","0.5175266592373915"
"1","4","1","0","4","2817","0.6793244287448946","0.05508334253228833","0.06258968981123744","0.1582956176178386","0.030798101335688267","0.013908819958052765","0.5176064087676101"
"1","4","1","0","4","2818","0.6799073154584575","0.0550590312258634","0.06212071058148516","0.15822575306190004","0.030784508440913606","0.013902681231380337","0.517667572835695"
"1","4","1","0","4","2819","0.6794659604987311","0.0550590312258634","0.06212071058148516","0.1586671080216264","0.030784508440913606","0.013902681231380337","0.5176737536948053"
"1","4","1","0","4","2820","0.6800485276276608","0.05503474136980258","0.06165214514172273","0.15859711040035293","0.030770927539428696","0.013896547921032315","0.5180071298884095"
"1","4","1","0","4","2821","0.6794659604987311","0.0550590312258634","0.06212071058148516","0.1586671080216264","0.030784508440913606","0.013902681231380337","0.5183048787324038"
"1","4","1","0","4","2822","0.6800485276276608","0.05503474136980258","0.06165214514172273","0.15859711040035293","0.030770927539428696","0.013896547921032315","0.5185033087040947"
"1","4","1","0","4","2823","0.6795366795366795","0.05504688361831219","0.06188637617209046","0.15863210148924434","0.030777716492002206","0.014120242691671264","0.5185315565836583"
"1","4","1","0","4","2824","0.6790246055390048","0.0550590312258634","0.06212071058148516","0.1586671080216264","0.030784508440913606","0.014344036191106697","0.5186786940159241"
"1","4","1","0","4","2825","0.6785123054850458","0.0552919103851672","0.06213442224919987","0.15892285619688776","0.030791303388147003","0.014347202295552367","0.5190880391642003"
"1","4","1","0","4","2826","0.6790954219525648","0.055267512410369556","0.061665747380033095","0.1588527302813017","0.030777716492002206","0.014340871483728626","0.5192380386968165"
"1","4","1","0","4","2827","0.6791703442188879","0.05516328331862312","0.0617828773168579","0.15842894969108562","0.03089143865842895","0.014563106796116505","0.519589864980981"
"1","4","1","0","4","2828","0.6785871964679911","0.05518763796909492","0.06225165562913907","0.15849889624724062","0.03090507726269316","0.01456953642384106","0.5196270203189219"
"1","4","1","0","4","2829","0.6782205541450491","0.055304117452257426","0.06214813997129926","0.1587371674577768","0.031018876255657357","0.01457114471796004","0.5196815160224951"
"1","4","1","0","4","2830","0.677779004305111","0.055304117452257426","0.06214813997129926","0.159178717297715","0.031018876255657357","0.01457114471796004","0.5198894738407969"
"1","4","1","0","4","2831","0.6772662029369548","0.05531632991056641","0.062382687424091865","0.1592138677266203","0.03102572595782268","0.014795186043943911","0.5199364457011423"
"1","4","1","0","4","2832","0.6768245555923595","0.05531632991056641","0.062382687424091865","0.15965551507121564","0.03102572595782268","0.014795186043943911","0.5201778433449793"
"1","4","1","0","4","2833","0.6765323025952512","0.05510767531750414","0.06261733848702375","0.15969077857537273","0.03125345113197129","0.014798453892876864","0.5202152845966831"
"1","4","1","0","4","2834","0.6761620845754664","0.05487468256597107","0.06260351109638954","0.16031798608810865","0.03124654963012035","0.014795186043943911","0.5202928803917156"
"1","4","1","0","4","2835","0.6756488128106019","0.05510767531750414","0.06261733848702375","0.1605742683600221","0.03125345113197129","0.014798453892876864","0.5204072751709707"
"1","4","1","0","4","2836","0.6760874365202031","0.055199823360565246","0.0622654007507176","0.16052108633252374","0.0311327003753588","0.014793552660631487","0.5204390868751195"
"1","4","1","0","4","2837","0.6755025403136735","0.0552242102937928","0.06273470289374862","0.16059200353434946","0.031146454605699137","0.01480008835873647","0.5207322102477165"
"1","4","1","0","4","2838","0.6760874365202031","0.055199823360565246","0.0622654007507176","0.16052108633252374","0.0311327003753588","0.014793552660631487","0.5210658352226943"
"1","4","1","0","4","2839","0.6757204372308712","0.05531632991056641","0.062161863751794194","0.160759633432704","0.03124654963012035","0.014795186043943911","0.5215638984154767"
"1","4","1","0","4","2840","0.6754250386398764","0.055199823360565246","0.062044601457275333","0.16118348421285053","0.03135349966880106","0.014793552660631487","0.5215756138486001"
"1","4","1","0","4","2841","0.6760097108806004","0.055175457956301036","0.061575811079231955","0.16111233723239904","0.03133966011917899","0.014787022732288678","0.5216617484389103"
"1","4","1","0","4","2842","0.675639894086496","0.05494263018534863","0.061562224183583404","0.161738746690203","0.03133274492497794","0.014783759929390997","0.5218275304320481"
"1","4","1","0","4","2843","0.6751269035532995","0.055175457956301036","0.061575811079231955","0.16199514455969985","0.03133966011917899","0.014787022732288678","0.5222442893715433"
"1","4","1","0","4","2844","0.675565361279647","0.055267512410369556","0.061224489795918366","0.1619415333701048","0.031218974076116932","0.014782129067843354","0.522259310060839"
"1","4","1","0","4","2845","0.6749806864584483","0.0552919103851672","0.06169296987087518","0.1620130228451606","0.031232755766471693","0.014788654673877055","0.5223550172312121"
"1","4","1","0","4","2846","0.6744673805055745","0.05552489237222651","0.06170659013136108","0.16226956617728225","0.031239651175626448","0.014791919637929132","0.5224526284873976"
"1","4","1","0","4","2847","0.6740258306656364","0.05552489237222651","0.06170659013136108","0.16271111601722044","0.031239651175626448","0.014791919637929132","0.5224690254851128"
